Nombre de Publicación,Estado,Ciudad,Colonia,Avenida,Tipo de propiedad,Tipo de Operación,Condición del Inmueble,Precio,Precio por m2,Moneda,Número de recámaras,Número de baños completos,Número de m2,Unidad de medida,Link de la publicación,Foto de publicación,Real State Agency?,Latitud,Longitud,ID
Departamento Lindo Muy Bien Ubicado (t),Distrito Federal,Benito Juárez,Colonia Del Valle,Fresas (t) 225,Departamento,Venta,not specified,13400000,60909.09090909091,MXN,3,3,220.0,m²,https://departamento.mercadolibre.com.mx/MLM-875572914-departamento-lindo-muy-bien-ubicado-t-_JM,http://http2.mlstatic.com/D_721412-MLM42483549603_072020-I.jpg,True,19.373547,-99.17669,MLM875572914
"Estrene Departamento De 3 Recámaras En Colonia Del Valle, Cd",Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,6695000,60863.63636363636,MXN,3,2,110.0,m²,https://departamento.mercadolibre.com.mx/MLM-851538061-estrene-departamento-de-3-recamaras-en-colonia-del-valle-cd-_JM,,True,19.38173,-99.164986,MLM851538061
Departamento En Venta En Colonia Del Valle Sur,Distrito Federal,Benito Juárez,Del Valle Sur,ANICETO ORTEGA,Departamento,Venta,Nuevo,4199000,60855.07246376811,MXN,2,2,69.0,m²,https://departamento.mercadolibre.com.mx/MLM-796922604-departamento-en-venta-en-colonia-del-valle-sur-_JM,http://http2.mlstatic.com/D_924993-MLM44633430039_012021-I.jpg,True,19.373116,-99.16672,MLM796922604
Venta Departamentos Con Amenities En La Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Sur,José María Rico,Departamento,Venta,Nuevo,6564968,60786.74074074074,MXN,2,2,108.0,m²,https://departamento.mercadolibre.com.mx/MLM-768589483-venta-departamentos-con-amenities-en-la-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/680261-MLM44031761117_112020-I.jpg,True,19.368032,-99.17526,MLM768589483
Casa En Venta Colonia Del Valle 212002js,Distrito Federal,Benito Juárez,,Del Valle,Casa,Venta,Nuevo,14268050,60715.10638297872,MXN,3,4,235.0,m²,https://casa.mercadolibre.com.mx/MLM-868676487-casa-en-venta-colonia-del-valle-212002js-_JM,http://http2.mlstatic.com/D_748980-MLM44732725786_012021-I.jpg,True,19.38173,-99.164986,MLM868676487
Casa En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Sur,Amores,Casa,Venta,Nuevo,14268042,60715.07234042553,MXN,3,3,235.0,m²,https://casa.mercadolibre.com.mx/MLM-874249512-casa-en-venta-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_746067-MLM44861471307_022021-I.jpg,True,19.369295,-99.170006,MLM874249512
"Departamento Nuevo En Venta En La Colonia Del Valle, Benito ",Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,4478250,60516.89189189189,MXN,3,2,74.0,m²,https://departamento.mercadolibre.com.mx/MLM-863409825-departamento-nuevo-en-venta-en-la-colonia-del-valle-benito-_JM,http://http2.mlstatic.com/D_846255-MLM44597151677_012021-I.jpg,True,19.379715,-99.16772,MLM863409825
"Amplio Departamento, Colonia Del Valle, Benito Juárez,  Cdmx",Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,6350000,60476.19047619047,MXN,3,2,105.0,m²,https://departamento.mercadolibre.com.mx/MLM-863404406-amplio-departamento-colonia-del-valle-benito-juarez-cdmx-_JM,http://http2.mlstatic.com/D_826081-MLM44597151861_012021-I.jpg,True,19.38173,-99.164986,MLM863404406
En Venta Casa De 439m2 En La Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,Samuel Ramos Magaña,Casa,Venta,Usado,26500000,60364.464692482914,MXN,3,3,439.0,m²,https://casa.mercadolibre.com.mx/MLM-880384068-en-venta-casa-de-439m2-en-la-colonia-del-valle-centro-_JM,http://http2.mlstatic.com/D_606199-MLM45018284231_022021-I.jpg,True,19.380404,-99.162605,MLM880384068
"Departamento En Venta En Del Valle, Benito Juárez, Rah-mx-21-310",Distrito Federal,Benito Juárez,Colonia Del Valle,,Departamento,Venta,not specified,9104700,60296.02649006622,MXN,3,3,151.0,m²,https://departamento.mercadolibre.com.mx/MLM-875488421-departamento-en-venta-en-del-valle-benito-juarez-rah-mx-21-310-_JM,http://http2.mlstatic.com/D_631560-MLM44906322489_022021-I.jpg,True,19.38173,-99.164986,MLM875488421
Departamento - Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Lindo Departamento con Balcón Para Estrenar.,Departamento,Venta,Nuevo,6626050,60236.818181818184,MXN,3,2,110.0,m²,https://departamento.mercadolibre.com.mx/MLM-883320717-departamento-del-valle-_JM,http://http2.mlstatic.com/D_672988-MLM45061669964_032021-I.jpg,True,19.361221,-99.1525,MLM883320717
Estrene Departamento En La Colonia Del Valle Norte,Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,5299333,60219.693181818184,MXN,2,2,88.0,m²,https://departamento.mercadolibre.com.mx/MLM-875381081-estrene-departamento-en-la-colonia-del-valle-norte-_JM,http://http2.mlstatic.com/D_802241-MLM44902406230_022021-I.jpg,True,19.38173,-99.164986,MLM875381081
"Remax Goal, Del Valle Centro, Torres Adalid, Benito Juarez,",Distrito Federal,Benito Juárez,Colonia Del Valle,Torres Adalid 0,Departamento,Venta,Usado,7500000,60000.0,MXN,1,3,125.0,m²,https://departamento.mercadolibre.com.mx/MLM-866045783-remax-goal-del-valle-centro-torres-adalid-benito-juarez-_JM,http://http2.mlstatic.com/D_973685-MLM44057108114_112020-I.jpg,True,19.393198,-99.17231,MLM866045783
En Venta Colonia Letrán Valle,Distrito Federal,Benito Juárez,Letran Valle,,Departamento,Venta,Nuevo,6300000,60000.0,MXN,3,2,105.0,m²,https://departamento.mercadolibre.com.mx/MLM-833490507-en-venta-colonia-letran-valle-_JM,http://http2.mlstatic.com/D_974503-MLM43942338050_102020-I.jpg,True,19.375444,-99.15431,MLM833490507
"Departamento En Venta En Del Valle, Benito Juárez, Rah-mx-21-349",Distrito Federal,Benito Juárez,Colonia Del Valle,,Departamento,Venta,not specified,4975740,59948.67469879518,MXN,2,2,83.0,m²,https://departamento.mercadolibre.com.mx/MLM-874588227-departamento-en-venta-en-del-valle-benito-juarez-rah-mx-21-349-_JM,http://http2.mlstatic.com/D_829026-MLM44873539114_022021-I.jpg,True,19.379406,-99.15914,MLM874588227
Departamento A Estrenar En Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Colonia Del Valle,"1148, calle Pitagoras",Departamento,Venta,Usado,4795000,59937.5,MXN,2,2,80.0,m²,https://departamento.mercadolibre.com.mx/MLM-884285969-departamento-a-estrenar-en-colonia-del-valle-centro-_JM,http://mlm-s2-p.mlstatic.com/747224-MLM45080219130_032021-I.jpg,True,19.379978,-99.16007,MLM884285969
"Departamento Col. Del Valle, Para Estrenar En Primer Piso",Distrito Federal,Benito Juárez,Colonia Del Valle,Magdalena 466 - 102,Departamento,Venta,Usado,4790000,59875.0,MXN,2,2,80.0,m²,https://departamento.mercadolibre.com.mx/MLM-869898871-departamento-col-del-valle-para-estrenar-en-primer-piso-_JM,http://mlm-s2-p.mlstatic.com/858143-MLM44760583845_012021-I.jpg,True,19.388823,-99.1727,MLM869898871
"Departamento En Venta En Del Valle, Benito Juárez, Rah-mx-21-84",Distrito Federal,Benito Juárez,Colonia Del Valle,,Departamento,Venta,not specified,4601940,59765.454545454544,MXN,2,2,77.0,m²,https://departamento.mercadolibre.com.mx/MLM-874134449-departamento-en-venta-en-del-valle-benito-juarez-rah-mx-21-84-_JM,http://mlm-s2-p.mlstatic.com/914438-MLM44857992910_022021-I.jpg,True,19.379406,-99.15914,MLM874134449
Departamento En Venta En Benito Juarez Colonia Del Valle Sur 21677ru,Distrito Federal,Benito Juárez,Del Valle Sur,,Departamento,Venta,Nuevo,4900004,59756.14634146341,MXN,2,2,82.0,m²,https://departamento.mercadolibre.com.mx/MLM-846846138-departamento-en-venta-en-benito-juarez-colonia-del-valle-sur-21677ru-_JM,http://http2.mlstatic.com/D_675687-MLM44245151251_122020-I.jpg,True,19.366802,-99.1725,MLM846846138
Departamento Venta Colonia Del Valle Amores,Distrito Federal,Benito Juárez,Colonia Del Valle,Amores 1,Departamento,Venta,not specified,4480000,59733.333333333336,MXN,2,2,75.0,m²,https://departamento.mercadolibre.com.mx/MLM-881401282-departamento-venta-colonia-del-valle-amores-_JM,http://mlm-s1-p.mlstatic.com/606286-MLM43301729463_082020-I.jpg,True,19.40106,-99.16233,MLM881401282
Departamento En Venta En Colonia Del Valle Norte,Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,8600000,59722.22222222222,MXN,3,3,144.0,m²,https://departamento.mercadolibre.com.mx/MLM-789131037-departamento-en-venta-en-colonia-del-valle-norte-_JM,http://http2.mlstatic.com/D_921461-MLM42364194093_062020-I.jpg,True,19.38173,-99.164986,MLM789131037
Departamento En Venta En Colonia Del Valle,Distrito Federal,Coyoacán,Santa Ursula Coapa,"INSPIRIA COAPA, Calzada de la vigen 1",Departamento,Venta,Usado,4455992,59413.22666666667,MXN,2,2,75.0,m²,https://departamento.mercadolibre.com.mx/MLM-695652565-departamento-en-venta-en-colonia-del-valle-_JM,http://mlm-s2-p.mlstatic.com/839020-MLM31336390933_072019-I.jpg,True,19.320484,-99.116066,MLM695652565
Estrene Departamento De 3 Recámaras En La Colonia Del Valle ,Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,6512348,59203.163636363635,MXN,3,2,110.0,m²,https://departamento.mercadolibre.com.mx/MLM-875383334-estrene-departamento-de-3-recamaras-en-la-colonia-del-valle-_JM,http://http2.mlstatic.com/D_756435-MLM44902408051_022021-I.jpg,True,19.38173,-99.164986,MLM875383334
"Departamento En Venta En Del Valle, Benito Juárez, Rah-mx-21-348",Distrito Federal,Benito Juárez,Colonia Del Valle,,Departamento,Venta,not specified,4912740,59189.638554216865,MXN,2,2,83.0,m²,https://departamento.mercadolibre.com.mx/MLM-874585716-departamento-en-venta-en-del-valle-benito-juarez-rah-mx-21-348-_JM,http://http2.mlstatic.com/D_878757-MLM44873538872_022021-I.jpg,True,19.38173,-99.164986,MLM874585716
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Aniceto Ortega 1,Departamento,Venta,Usado,7860910,59104.58646616541,MXN,3,3,133.0,m²,https://departamento.mercadolibre.com.mx/MLM-753167086-departamento-en-venta-en-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/842670-MLM40854870668_022020-I.jpg,True,19.379694,-99.16511,MLM753167086
"Departamento En Venta Colonia Del Valle, Amores Estrene En Amores 32",Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Usado,5200000,59090.90909090909,MXN,2,2,88.0,m²,https://departamento.mercadolibre.com.mx/MLM-873592991-departamento-en-venta-colonia-del-valle-amores-estrene-en-amores-32-_JM,http://mlm-s2-p.mlstatic.com/808507-MLM44842613520_022021-I.jpg,True,19.38173,-99.164986,MLM873592991
Departamento Nuevo En Venta Colonia Del Valle En Manuel Lopez Cotilla 752,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Usado,7500000,59055.11811023622,MXN,2,2,127.0,m²,https://departamento.mercadolibre.com.mx/MLM-873593311-departamento-nuevo-en-venta-colonia-del-valle-en-manuel-lopez-cotilla-752-_JM,http://http2.mlstatic.com/D_769119-MLM44842622916_022021-I.jpg,True,19.379715,-99.16772,MLM873593311
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Aniceto Ortega 1,Departamento,Venta,Usado,10092003,59017.56140350877,MXN,3,3,171.0,m²,https://departamento.mercadolibre.com.mx/MLM-756793060-departamento-en-venta-en-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/630505-MLM40854843851_022020-I.jpg,True,19.373116,-99.16672,MLM756793060
Departamentos En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,ENRIQUE REBSAMEN,Departamento,Venta,Nuevo,7200000,59016.39344262295,MXN,2,2,122.0,m²,https://departamento.mercadolibre.com.mx/MLM-872594652-departamentos-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_929026-MLM44819137612_022021-I.jpg,True,19.386795,-99.16022,MLM872594652
Venta Departamentos Del Valle Centro Apa_1252 Yi,Distrito Federal,Benito Juárez,Colonia Del Valle,Del Valle Centro 0,Departamento,Venta,Usado,7200000,59016.39344262295,MXN,2,2,122.0,m²,https://departamento.mercadolibre.com.mx/MLM-815115312-venta-departamentos-del-valle-centro-apa1252-yi-_JM,http://http2.mlstatic.com/D_608493-MLM42560390592_072020-I.jpg,True,19.379715,-99.16772,MLM815115312
"Departamento En Venta En Colonia Del Valle ,90.42m2 ,$5,294,",Distrito Federal,Benito Juárez,Del Valle Centro,NICOLAS SAN JUAN,Departamento,Venta,Nuevo,5294360,58826.22222222222,MXN,2,2,90.0,m²,https://departamento.mercadolibre.com.mx/MLM-872562345-departamento-en-venta-en-colonia-del-valle-9042m2-5294-_JM,http://http2.mlstatic.com/D_654901-MLM44817612378_022021-I.jpg,True,19.382618,-99.16362,MLM872562345
"Preventa Departamentos Exclusivo En Colonia Del Valle, Benit",Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,5030000,58488.37209302326,MXN,2,2,86.0,m²,https://departamento.mercadolibre.com.mx/MLM-863409856-preventa-departamentos-exclusivo-en-colonia-del-valle-benit-_JM,http://http2.mlstatic.com/D_786740-MLM44597157054_012021-I.jpg,True,19.379715,-99.16772,MLM863409856
Departamento En Venta En Colonia Del Valle 21206 Is,Distrito Federal,Benito Juárez,,Del Valle,Departamento,Venta,Nuevo,5669501,58448.463917525776,MXN,2,2,97.0,m²,https://departamento.mercadolibre.com.mx/MLM-847820094-departamento-en-venta-en-colonia-del-valle-21206-is-_JM,http://mlm-s1-p.mlstatic.com/857135-MLM44265956967_122020-I.jpg,True,19.38173,-99.164986,MLM847820094
"Departamento En Av. Colonia Del Valle, Colonia Del Valle Cen",Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,4672001,58400.0125,MXN,2,2,80.0,m²,https://departamento.mercadolibre.com.mx/MLM-892744255-departamento-en-av-colonia-del-valle-colonia-del-valle-cen-_JM,http://http2.mlstatic.com/D_841477-MLM45246188344_032021-I.jpg,True,19.379715,-99.16772,MLM892744255
"Departamento En La Col. Del Valle, Benito Juárez En Remate",Distrito Federal,Benito Juárez,Colonia Del Valle,RECREO 60,Departamento,Venta,Usado,3499985,58333.083333333336,MXN,2,1,60.0,m²,https://departamento.mercadolibre.com.mx/MLM-887104333-departamento-en-la-col-del-valle-benito-juarez-en-remate-_JM,http://http2.mlstatic.com/D_758680-MLM45131236898_032021-I.jpg,True,19.370186,-99.178406,MLM887104333
Estrene Departamento En La Colonia Del Valle Norte,Distrito Federal,Benito Juárez,Del Valle Norte,,Departamento,Venta,Nuevo,4700769,58034.18518518518,MXN,2,2,81.0,m²,https://departamento.mercadolibre.com.mx/MLM-875381080-estrene-departamento-en-la-colonia-del-valle-norte-_JM,http://http2.mlstatic.com/D_711834-MLM44902408060_022021-I.jpg,True,19.38173,-99.164986,MLM875381080
Departamento En Venta,Distrito Federal,Benito Juárez,Colonia Del Valle,Av. Coyoacán,Departamento,Venta,Usado,12000000,57971.014492753624,MXN,3,3,207.0,m²,https://departamento.mercadolibre.com.mx/MLM-873800996-departamento-en-venta-_JM,http://mlm-s1-p.mlstatic.com/757567-MLM44847496437_022021-I.jpg,True,19.38152,-99.16853,MLM873800996
Departamento Venta Martín Mendalde - Del Valle,Distrito Federal,Benito Juárez,Colonia Del Valle,Martin Mendalde,Departamento,Venta,Usado,6950000,57916.666666666664,MXN,2,2,120.0,m²,https://departamento.mercadolibre.com.mx/MLM-884497174-departamento-venta-martin-mendalde-del-valle-_JM,http://mlm-s1-p.mlstatic.com/735565-MLM45083123003_032021-I.jpg,True,19.382233,-99.16766,MLM884497174
Departamento En Venta En Colonia Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,Aniceto Ortega 1,Departamento,Venta,Usado,9899775,57893.42105263158,MXN,3,3,171.0,m²,https://departamento.mercadolibre.com.mx/MLM-753167688-departamento-en-venta-en-colonia-del-valle-_JM,http://mlm-s1-p.mlstatic.com/636494-MLM40855265490_022020-I.jpg,True,19.379694,-99.16511,MLM753167688
¡hermoso Ph   En Colonia Del Valle!,Distrito Federal,Benito Juárez,Tlacoquemecatl,,Departamento,Venta,Nuevo,5499000,57884.21052631579,MXN,2,2,95.0,m²,https://departamento.mercadolibre.com.mx/MLM-872584098-hermoso-ph-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_965484-MLM44818965356_022021-I.jpg,True,19.376822,-99.174675,MLM872584098
Departamento En Colonia Del Valle Centro De 2 Recamaras.,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,5033202,57852.89655172414,MXN,2,2,87.0,m²,https://departamento.mercadolibre.com.mx/MLM-875386753-departamento-en-colonia-del-valle-centro-de-2-recamaras-_JM,http://http2.mlstatic.com/D_791370-MLM44902415321_022021-I.jpg,True,19.379715,-99.16772,MLM875386753
"Departamento En Venta En Del Valle, Benito Juárez, Rah-mx-21-311",Distrito Federal,Benito Juárez,Colonia Del Valle,,Departamento,Venta,not specified,7504400,57726.153846153844,MXN,2,2,130.0,m²,https://departamento.mercadolibre.com.mx/MLM-875488431-departamento-en-venta-en-del-valle-benito-juarez-rah-mx-21-311-_JM,http://mlm-s2-p.mlstatic.com/726461-MLM44906322586_022021-I.jpg,True,19.38173,-99.164986,MLM875488431
Departamento 3 Recamaras Colonia  Del Valle,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,9790253,57589.72352941176,MXN,3,3,170.0,m²,https://departamento.mercadolibre.com.mx/MLM-883343564-departamento-3-recamaras-colonia-del-valle-_JM,http://http2.mlstatic.com/D_837878-MLM45062839805_032021-I.jpg,True,19.379715,-99.16772,MLM883343564
Departamento Venta Del Valle Excelente Oportunidad Para Invertir!!!,Distrito Federal,Benito Juárez,Colonia Del Valle,San Borja 835,Departamento,Venta,Usado,4950000,57558.13953488372,MXN,2,2,86.0,m²,https://departamento.mercadolibre.com.mx/MLM-793780881-departamento-venta-del-valle-excelente-oportunidad-para-invertir-_JM,http://mlm-s2-p.mlstatic.com/851455-MLM42656901207_072020-I.jpg,True,19.384018,-99.163605,MLM793780881
Venta Departamento En Colonia Del Valle Con Acabados De Lujo,Distrito Federal,Benito Juárez,Del Valle Centro,Avenida Coyoacán 1129,Departamento,Venta,Usado,4774126,57519.590361445786,MXN,2,2,83.0,m²,https://departamento.mercadolibre.com.mx/MLM-895754878-venta-departamento-en-colonia-del-valle-con-acabados-de-lujo-_JM,http://http2.mlstatic.com/D_651015-MLM45017111028_022021-I.jpg,True,19.377235,-99.16971,MLM895754878
"Departamento Nuevo En Venta, Del Valle. (exterior)",Distrito Federal,Benito Juárez,Colonia Del Valle,López Cotilla 1121,Departamento,Venta,Nuevo,9200000,57500.0,MXN,3,3,160.0,m²,https://departamento.mercadolibre.com.mx/MLM-867615089-departamento-nuevo-en-venta-del-valle-exterior-_JM,http://mlm-s2-p.mlstatic.com/822401-MLM41699122942_052020-I.jpg,True,19.379612,-99.16669,MLM867615089
Estrena Departamento En La Colonia Del Valle Centro,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,9790253,57252.94152046784,MXN,3,3,171.0,m²,https://departamento.mercadolibre.com.mx/MLM-768597955-estrena-departamento-en-la-colonia-del-valle-centro-_JM,http://mlm-s2-p.mlstatic.com/948401-MLM43496495061_092020-I.jpg,True,19.379715,-99.16772,MLM768597955
Apartment - Benito Juárez,Distrito Federal,Benito Juárez,Colonia Del Valle,Departamento  en Venta en la Cdmx. Depto Boutique a Estrenar en la Colonia del Valle,Departamento,Venta,Nuevo,7500000,57251.908396946565,MXN,2,2,131.0,m²,https://departamento.mercadolibre.com.mx/MLM-891782239-apartment-benito-juarez-_JM,http://http2.mlstatic.com/D_899573-MLM45227692164_032021-I.jpg,True,19.400219,-99.16211,MLM891782239
Nuevo Departamento En Venta 102 M2 En Colonia Del Valle.,Distrito Federal,Benito Juárez,Del Valle Centro,,Departamento,Venta,Nuevo,5838700,57242.1568627451,MXN,2,2,102.0,m²,https://departamento.mercadolibre.com.mx/MLM-896493325-nuevo-departamento-en-venta-102-m2-en-colonia-del-valle-_JM,http://http2.mlstatic.com/D_745341-MLM45323562293_032021-I.jpg,True,19.379715,-99.16772,MLM896493325
"Amores, Colonia Del Valle. Departamento, Venta.",Distrito Federal,Benito Juárez,Del Valle Centro,Amores,Departamento,Venta,Usado,4290000,57200.0,MXN,2,2,75.0,m²,https://departamento.mercadolibre.com.mx/MLM-892941814-amores-colonia-del-valle-departamento-venta-_JM,http://http2.mlstatic.com/D_975907-MLM45250431375_032021-I.jpg,True,19.383799,-99.166435,MLM892941814
"Departamentos En La Colonia Del Valle, Fresas",Distrito Federal,Benito Juárez,Del Valle Norte,Fresas,Departamento,Venta,Nuevo,5399000,56831.57894736842,MXN,2,2,95.0,m²,https://departamento.mercadolibre.com.mx/MLM-830216920-departamentos-en-la-colonia-del-valle-fresas-_JM,http://http2.mlstatic.com/D_663089-MLM43807121668_102020-I.jpg,True,19.376535,-99.1758,MLM830216920
